그래서 우리는 파다로 타서 이렀다 .	그래서 우리는 바다로 가서 이르었다 .
군대화한 사회는 이길 수 없다고 생각을 가지고 있는 마음으로 구럼비를 처음 만났다 .	군대화한 사회는 이길 수 없다는 생각을 가지고 구럼비를 처음 만났다 .
그때는 처음과 마지막 수간이었다 .	그때는 처음과 마지막 순간였다 .
그 수간으로 다시 돌아간다면 당신에게 그렇게 설명하고 싶다 .	그 순간으로 다시 돌아간다면 당신에게 그렇게 설명하고 싶다 .
그때는 당신에 부딪치는 파도들이 해군 기지를 아직 안 만나서 일반적으로 해를 통해 이동했다 .	그때는 당신에게 부딪치는 파도들이 해군 기지를 아직 안 만나서 일반적으로 바다를 통해 이동했다 .
기지 건설하기 시작한 다음에 파도도 슬퍼졌다 .	기지를 건설하기 시작한 다음에 파도도 슬퍼졌다 .
성스러운 구럼비야라고 소리를 강정천으로 메아리쳤다 .	성스러운 구럼비야이라는 소리가 강정천으로 메아리쳤다 .
그런데 건설 소리가 주민들의 소리보다 더 크게 나다가 보니 지구가 청각이 없어졌다 .	그런데 건설 소리가 주민들의 소리보다 더 크게 다 보니 지구가 청각을 잃었다 .
우리 마음들을 파귀하기 전에 일반 사람의 힘으로 이길 수 있다고 믿다 .	우리는 마음들을 파괴하기 전에 일반 사람의 힘으로 이길 수 있다고 믿는다 .
주민들은 일상생활 하는 것이 투쟁이다 .	주민들은 일상생활 하는 것이 일상생활이다 .
국가 폭력이 끝없이 생길 수 있는데 일반 사람의 투쟁도 끝없이 기를 가져 있다 .	국가 폭력은 끝없이 생길 수 있는데 일반 사람의 투쟁도 끝없이 기를 가져 있다 .
지금은 처음처럼 군대화한 사회에 반대 투쟁을 다시 시작해야 된다 .	지금은 처음처럼 군대화한 사회에 대한 반대 투쟁을 다시 시작해야 된다 .
당신의 원래 상태에 복직시킬 수 있으니까 조금 더 기다려 주면 좋겠다 .	당신을 원래 상태로 복구시킬 수 있으니까 조금 더 기다려 주면 좋겠다 .
시간 후에 이 슬픈 명절은 현재에 재미있는 명절은 된다 .	시간이 흐르고 이 슬픈 명절이 현재 재미있는 명절이 됐다 .
이날에 사람들이 봄을 만난데 폔케이크를 만들고 스키를 타고 즐겁게 시간을 보낸다 .	이날에 사람들이 봄을 만나는데 팬케이크를 만들고 스키를 타고 즐겁게 시간을 보낸다 .
마슬게니짜가 겨울을 보내고 봄을 맞이하면서 가족끼리 집에서 편케이크를 만들다 .	마슬게니짜 겨울을 보내고 봄을 맞이하면서 가족끼리 집에서 팬케이크를 만든다 .
그리고 마슬레니짜가 일주일 동안 보낸 후에 사순절을 시작한다 .	그리고 마슬레니짜를 일주일 동안 보낸 후에 사순절이 시작된다 .
그리고 마슬레니짜가 일주일 동안 날마다 다르게 이름이라고 한다 .	그리고 마슬레니짜 일주일 동안 날마다 다른 일을 한다 .
이 제웅이 겨울을 명시하는데 다음에 이 제웅이 소이한다 .	이 제웅을 겨울을 명시하는데 다음에 이 제웅을 소이한다 .
화요일에 광장에서 재미있게 경쟁에 참가하고 친구들에게 온다 .	화요일에 광장에서 재미있는 경쟁에 참가하고 친구들에게 간다 .
그때 광장에서 옛날 컨서트가 있다 .	그때 광장에서 옛날 콘서트가 있다 .
다뜻한 차를 마신다 .	따뜻한 차를 마신다 .
금요일에 안내의 부모님의 집에서 점심 하러 온다 .	금요일에 아내의 부모님의 집에 점심 먹으러 간다 .
토요일에 부모님이 아들에게 집에 온다 .	토요일에 부모님이 아들의 집에 온다 .
일요일은 사과한 일요일이라고 한다 .	일요일은 사과하는 일요일이라고 한다 .
이날에 사람들이 끼리끼리 사과한다 .	이날에 사람들이 서로서로 사과한다 .
마슬레니짜를 끊아자마자 사순절을 시작한다 .	마슬레니짜가 끝나자마자 사순절이 시작된다 .
사순절을 시작하는데 첫 월요일은 깨끗한 월요일이라고 한다 .	사순절이 시작되면 첫 월요일은 깨끗한 월요일이라고 한다 .
이날에 가족들 같이 욕탕에 가는 것을 중요하다 .	이날에 가족들이 같이 욕탕에 가는 것이 중요하다 .
그리고 가족을뿐만 아니라 친구들도 모인다 .	그리고 가족뿐만 아니라 친구들도 모인다 .
고령화 사회가 되는 이유는 평균 수명이 길기 때문이고 저출산이 낮기 때문이라고도 할 수 있다 .	고령화 사회가 되는 이유는 평균 수명이 길기 때문이고 출산율이 낮기 때문이라고도 할 수 있다 .
하지만 요즘 같아선 아이를 키우는 것은 돈을 많이 들고 부모님의 부담이 크다 .	하지만 요즘 같아선 아이를 키우는 것이 돈이 많이 들고 부모님의 부담이 크다 .
이것은 아이뿐만 아니라 부모님에게 너무 힘들다 .	이것은 아이뿐만 아니라 부모님도 너무 힘들다 .
그래서 정보가 아이를 낳고 싶은 사람에게 도움이 주었으면 좋겠다 .	그래서 정부가 아이를 낳고 싶은 사람에게 도움을 주었으면 좋겠다 .
평생교육 고로그램을 만드는 것도 이런 문제를 해결할 수 있다 .	평생교육 프로그램을 만드는 것도 이런 문제를 해결할 수 있다 .
노인들은 요즘 건강하게 살고 있어서 노인 생활에서 간단한 일을 할 수 있는 것 같다 .	노인들은 요즘 건강하게 살고 있어서 노인들이 생활 속에서 간단한 일을 할 수 있는 것 같다 .
하지만 기술이 너무 빠르게 개발했고 컴퓨터를 사용하지 않고서는 살기가 힘들다 .	하지만 기술이 너무 빠르게 개발되어서 컴퓨터를 사용하지 않고서는 살기가 힘들다 .
노인에게 이런 걸을 가르쳤으면 좋겠다 .	노인에게 이런 것을 가르쳤으면 좋겠다 .
하지만 우리 동네는 장점이 많아서 살수록 좋아해졌다 .	하지만 우리 동네는 장점이 많아서 살수록 좋아하게 됐다 .
지금부터 우리 동네는 소개하려고 하는다 .	지금부터 우리 동네를 소개하려고 한다 .
그렇지만 지금 나는 우리 동네의 장점이 봤다 .	그렇지만 지금 나는 우리 동네의 장점이 보인다 .
우리 동네는 교통이 편리한다 .	우리 동네는 교통이 편리하다 .
택시 , BTS , 버스를 많이 있다 .	택시 , BTS , 버스가 많이 있다 .
또한 특히 대중교통은 뚝뚝이라는 삼륜차는 있다 .	또한 대중교통 중에 뚝뚝이라는 삼륜차가 있다 .
뚝뚝은 길이 막힐 때 다니기 쉽고 타고 시내에 구경할 수 있다 .	뚝뚝은 길이 막힐 때 다니기 쉽고 타고 시내를 구경할 수 있다 .
내 고향에는 항상 더워서 우리 동네의 공원은 분수를 있다 .	내 고향은 항상 던데 우리 동네의 공원에는 분수가 있다 .
시간이 있을 때 공원에서 산책하고 물놀리를 할 수 있어서 좋다 .	시간이 있을 때 공원에서 산책하고 물놀이를 할 수 있어서 좋다 .
그리고 우리 동네는 사람이 많이 있지만 밤에는 조용해서 잠을 잘 수 있다 .	그리고 우리 동네는 사람이 많이 있지만 밤에는 조용해서 잠을 잘 잘 수 있다 .
또한 우리 동네의 장점은 편의 시설이 많다 .	또한 우리 동네의 장점은 편의 시설이 많다는 것이다 .
백화점 , 슈퍼마켓은 정말 많고 편리하다 .	백화점 , 슈퍼마켓이 정말 많고 편리하다 .
우리 동네에 백화점은 옷 가게 , 식당 , 서점 , 다른 가게도 다 있어서 좋다 .	우리 동네의 백화점에는 옷 가게 , 식당 , 서점 , 다른 가게도 다 있어서 좋다 .
좋은 것을 팔 수 있다 .	좋은 것을 살 수 있다 .
나는 우리 동네에 살기를 정말 좋아하지만 지금은 다른 나라에서 살아서 우리 동네를 돌아가고 싶다 .	나는 우리 동네에 살는 것을 정말 좋아하지만 지금은 다른 나라에서 살아서 우리 동네 돌아가고 싶다 .
그리고 친구들이 우리 동네의 장점이 알면 좋겠다 .	그리고 친구들이 우리 동네의 장점을 알면 좋겠다 .
10년 후에나 영원히 행복하게 살 것이다	10년 후에도 영원히 행복하게 살 것이다
10년 동안 살아오면 대기업에 다니며 자기 회사에 세우고 싶다 .	10년 동안 살아가며 대기업에 다니다가 나의 회사를 세우고 싶다 .
그래서 10년 후에 내가 자기 세운 회사에 다니고 남자 친구를 결혼식에 대한 계획을 마련할 것이다 .	그래서 10년 후에 나는 스스로 세운 회사에 다니고 남자 친구와 결혼식에 대해 계획을 할 것이다 .
왜냐하면 나는 이렇게 된 이유는 가족 때문이다 .	왜냐하면 내가 이렇게 생각한 이유는 가족 때문이다 .
무역 회사를 잘 반영하며 다른 나라에 식당을 세우고 싶다 .	무역 회사가 잘 경영하며 다른 나라에 식당을 세우고 싶다 .
다른 나라에 살고 싶을 뿐만 아니라 서양 남자 친구를 사귀고 싶다는 이유가 있다 .	다른 나라에 살고 싶을 뿐만 아니라 서양 남자 친구를 사귀고 싶은 이유가 있다 .
그 식당을 통해서 다른 외국인들이 좋은 분기를 느끼게 하고 싶다 .	그 식당을 통해서 다른 외국인들이 좋은 분위기를 느끼게 하고 싶다 .
10년 후에 돈을 많이 버며 편하고 행복하게 살아가고 싶다 .	10년 후에 돈을 많이 벌며 편하고 행복하게 살아가고 싶다 .
내 꿈이 많아서 지금부터 노력해야 한다고 생각한다 .	내 꿈이 많기 때문에 지금부터 노력해야 한다고 생각한다 .
무역 회사에 다니거나 자기 무역 회사를 만들고 싶기 때문에 한국어를 배우려고 한국에 오게 되었다 .	무역 회사에 다니거나 스스로 무역 회사를 만들고 싶기 때문에 한국어를 배우려고 한국에 오게 되었다 .
왜냐하면 한국 무역은 훨씬 발전될뿐더러 삼성이라든가 LG라든가 대기업이 세계적으로 유명하고 최고 때문이다 .	왜냐하면 한국의 무역은 훨씬 발전했을 삼성이라든가 LG라든가 대기업이 세계적으로 유명하고 최고이기 때문이다 .
그래서 내 생각에 한국어를 꼭 세계적으로 사용할 언어라고 생각한다 .	그래서 내 생각에 한국어는 꼭 세계적으로 사용될 언어라고 생각한다 .
대학교를 졸업한 후에 대기업에서 취직을 하기로 하였다 .	대학교를 졸업한 후에 대기업에 취직을 하기로 결심했다 .
게다가 기회가 있으며 대학원에 가고 싶다 .	게다가 기회가 있으면 대학원에 가고 싶다 .
영국 영어 , 미국 영어와 중국어 더 푹 공부하고 싶은 것이 그 예이다 .	영국 영어 , 미국 영어와 중국어를 더 깊이 공부하고 싶은 것이 그 예이다 .
" 우리 삶에서 아무거나 정성껏이나 힘껏으로 " 노력해야 한다 ! !	" 우리 삶에서 무엇이든지 정성껏 힘껏 " 노력해야 한다 ! !
제 교실도 안에 시계와 책상과 의자가 있습니다 .	제 교실 안에 시계와 책상과 의자가 있습니다 .
우리 반은 외국 학생 많습니다 .	우리 반은 외국 학생이 많습니다 .
제 울런 - 우데시 ( ulan - ude ) 입니다 .	저의 고향은 울런 - 우데시 ( ulan - ude ) 입니다 .
제 가적은 시내어입니다 .	제 가족은 시내어입니다 .
제 가적은 : 아버지 , 어머니 , 오빠 , 올게 , 조가입니다 .	제 가족은 : 아버지 , 어머니 , 오빠 , 올케 , 조카입니다 .
저는 우리 가적은 사랑합니다 .	저는 우리 가족을 사랑합니다 .
방학에 집에 ( 러시아 ) 갈 가여요 .	방학에 집에 ( 러시아 ) 갈 것이에요 .
제 가적을 만날 가예요 .	제 가족을 만날 것이에요 .
어머니를 음시가 먹을 가여요 .	어머니의 음식을 먹을 것이에요 .
지금 잘 지네 .	지금 잘 지내 .
나는 지금 < name > 대학교에서 2급 다시 공부했어 .	나는 지금 < name > 대학교에서 2급을 다시 공부하 .
우리 성샌님이 누구야 .	우리 선생님이 누구야 .
< name3 > 성샌님이야 .	< name3 > 선생님이야 .
지금 공부가 좀 쉬울 거 같아 .	지금 공부가 좀 쉰 거 같아 .
그렇지만 시험 점수가 좋지 안아 .	그렇지만 시험 점수가 좋지 않아 .
너 지금 거기에서 몇 급 공부했어 .	너 지금 거기에서 몇 급을 공부했어 .
한국에 오기 전에 내가 한국 영화하고 드라마와 신문을 많이 보다가 보니까 한국 문화를 좋아졌다 .	한국에 오기 전에 내가 한국 영화와 드라마와 신문을 많이 보다가 보니까 한국 문화가 좋아졌다 .
한국어를 배우면 배우수록 어렵다 .	한국어는 배우면 배울수록 어렵다 .
중국어에 비해서 문번이 복착할 뿐만 아니라 발음도 어렵다 .	중국어에 비해서 문법이 복잡할 뿐만 아니라 발음도 어렵다 .
한글은 같은 단어가 의미가 다르는 경우가 많이 있다 .	한글은 같은 단어가 의미가 다른 경우가 많이 있다 .
그리고 많은 문번이 의미가 비슷하기는 하지만 사용하는 방법이 다른다 .	그리고 많은 문법이 의미가 비슷하기는 하지만 사용하는 방법이 다르다 .
1급 때 한국어를 익숙하지 않아서 많은 실수를 했다 .	1급 때 한국어가 익숙하지 않아서 많은 실수를 했다 .
1급 때 친구와 같이 쇼핑한 후에 집에 돌아가는 길에 가방을 땅에 떨어졌다 .	1급 때 친구와 같이 쇼핑한 후에 집에 돌아가는 길에 가방을 땅에 떨어뜨렸다 .
한 착한 활머니가 주어서 나에게 줬다 .	한 착한 할머니가 줍어서 나에게 줬다 .
내가 감사하다고 말한다는 게 " 고맙다 " 다고 했다 .	내가 감사하다고 말한다는 게 " 고맙다 " 라고 했다 .
훗날은 내가 알랐다 .	훗날에 내는 알았다 .
한국에서 어르신에게 꼭 높임말을 사용한다 .	한국에서는 어르신에게 꼭 높임말을 사용한다 .
그 착한 할머니와 다시 만난다면 꼭 다시 감사한다 .	그 착한 할머니와 다시 만난다면 꼭 다시 감사하다고 할 것이다 .
지금까지 한국에 9개월 살왔다 .	지금까지 한국에서 9개월을 살았다 .
재미있는 경험와 실수한 경험이 많다 .	재미있는 경험과 실수한 경험이 많다 .
그래서 우리나라 예절을 잘 표시하기 위해서 한국어하고 한국문화도 열심히 공부해야 한다 .	그래서 우리 나라의 예절을 잘 표현하기 위해서 한국어와 한국문화도 열심히 공부해야 한다 .
제 생일이 대만의 친구들을 만고 싶어요 .	제 생일에 대만의 친구들을 만나고 싶어요 .
어떻게 . . . .	어떡해 . . . .
그리고 다음 학기가 11월 16일하고 11월 17일에 학교의 시험 있어서 생일 파티를 안 해요 .	그리고 다음 학기에 11월 16일하고 11월 17일에 학교의 시험이 있어서 생일 파티를 안 해요 .
많이 만히 한국어를 공부할 거예요 .	많이 많이 한국어를 공부할 거예요 .
아마 생일에 조금 술을 혼자 마셔려고 해요 .	생일에 조금 술을 혼자 마셔려고 해요 .
공항에 버스나 지하철을 타요 .	공항까지 버스나 지하철을 타요 .
그날에 저는 지하철으로 갔어요 .	그날 저는 지하철로 갔어요 .
우리 언니도 씨엔블루를 보고 싶어요 .	우리 언니도 씨엔블루를 보고 싶어하요 .
밤 세 시부터 오전 여섯 시 반까지 씨언블루를 기다렸어요 .	밤 세 시부터 오전 여섯 시 반까지 씨엔블루를 기다렸어요 .
씨언블루 멤버들도 아주 피곤했어요 .	씨엔블루 멤버들도 아주 피곤했어요 .
제 친구 중에서 윤경 가장 기억에 남아요 .	제 친구 중에서 윤경이가 가장 기억에 남아요 .
윤경은 나의 첫 한국인 친구예요 .	윤경이는 나의 첫 한국인 친구예요 .
저와 윤경은 한국어 도우미 프로그램으로 처음 만났어요 .	저와 윤경이는 한국어 도우미 프로그램으로 처음 만났어요 .
윤경은 인형처럼 귀엽게 생겼어요 .	윤경이는 인형처럼 귀엽게 생겼어요 .
윤경이는 다 다음 주에 타이완과 싱가폴로 여행을 간다고 해서 제가 간단한 중국어를 가르쳐주기도 했어요 .	윤경이는 다 다음 주에 타이완과 싱가폴로 여행을 간다고 해서 제가 간단한 중국어를 가르치어주기로 했어요 .
평일에 만나면 카페에 가서 공부를 하고 주말에 만나면 쇼핑을 하거나 서울로 놀러를 가요 .	평일에 만나면 카페에 가서 공부를 하고 주말에 만나면 쇼핑을 하거나 서울로 놀러 가요 .
홍대에서 갔을 때는 키티 카페에 갔고 사진도 많이 찍었어요 .	홍대 갔을 때는 키티 카페에 갔고 사진도 많이 찍었어요 .
우리는 같이 영화 본 적이 없어서 다음에 영화를 보러 가기로 약속했어요 .	우리는 같이 영화를 본 적이 없어서 다음에 영화를 보러 가기로 약속했어요 .
우리는 처음 만났을 때보다 많이 친해고 앞으로도 친하게 지낼 거에요 .	우리는 처음 만났을 때보다 많이 친해지아고 앞으로도 친하게 지낼 거이에요 .
이것은 나는 가끔 상상하고 있다 .	이것을 나는 가끔 상상한다 .
10년 후에 제일 중요한 목적은 좋아하는 사람과 같이 살 수 있을 것이다 .	10년 후의 제일 중요한 목표는 좋아하는 사람과 같이 살 는 것이다 .
그리고 자기의 집이 소유할 것이다 .	그리고 자기의 집을 소유할 것이다 .
집이 해변 주위에 있으면 더욱더 좋은 것 같다 .	집이 해변 주위에 있으면 더욱더 좋을 것 같다 .
혼자 아니면 가족들이 함께 갈 수 있으면 좋은 추억을 만들 것이다 .	혼자 아니면 가족들과 함께 갈 수 있으면 좋은 추억을 만들 수 있을 것이다 .
전국에 사람이 정말 많아지만 좋아하는 사람이 만날 수 있어서 행복하다 .	전국에 사람을 정말 아지만 좋아하는 사람을 만날 수 있어서 행복하다 .
해변 근체에 있던 집이 살고 그때 자기의 아이가 이런 편안하 곳을 교욕을 받을 수 있고 부모님 같이 있어서 아이한테 아주 유쾌한 생활을 줄 수 있을 것이다 .	해변 근처 있는 집에서 살고 그때 자기의 아이가 이런 편안한 곳에서 교육을 받을 수 있고 부모님과 같이 있으면 아이에게 아주 유쾌한 생활을 줄 수 있을 것이다 .
최근 어떤 TV 프로그램을 통해서 페루와 라오스에 가고 싶은 생각을 있었다 .	최근 어떤 TV 프로그램을 통해서 페루와 라오스에 가고 싶은 생각이 생겼다 .
또한 더한 나 여행지 라오스에 가고 싶을 것이다 .	또한 더한 나는 여행지 라오스에 가고 싶을 것이다 .
왜냐하면 말레이시아에서 365일을 항상 더워서 라오스의 워터파크 한 번 가고 싶을 것이다 .	왜냐하면 말레이시아에서 365일이 항상 더워서 라오스의 워터파크에 한 번 가고 싶을 것이 다 .
그리고 거기에 가면 봉살 활동을 체험할 것이다 .	그리고 거기에 가면 봉사 활동을 체험할 것이다 .
이제부터 양로원에 봉살 활동을 있으면 꼭 자주 해야 하다 .	이제부터 양로원에 봉사 활동이 있으면 꼭 자주 해야 한다 .
그래서 다른 곳을 더 나가면 곁에 있는 사람에게 보살펴 잘 줄 수 있을 것이다 .	그래서 다른 곳을 또 나가면 곁에 있는 사람을 보살펴 잘 줄 수 있을 것이다 .
사업을 꼭 성공하면 이제부터 꾸준히 노력해서 원하는 인생을 될 수 있을 것이다 .	사업을 꼭 성공하면 이제부터 꾸준히 노력해서 원하는 인생이 될 수 있을 것이다 .
로버트 프로스트라는 유명한 미국 작가는 가족은 어쩔 수 없이 찾아가야 한다면 어쩔 수 없이 받아드려야 하는 관계라고 쓴 적이 있다 .	로버트 프로스트라는 유명한 미국 작가는 가족은 어쩔 수 없이 찾아온다면 어쩔 수 없이 받아들이어야 하는 관계라고 쓴 적이 있다 .
같은 피와 유전으로 인해 핵가족 관계는 슆게 이해할 수 있다 .	같은 피와 유전으로 인해 핵가족 관계는 쉽게 이해할 수 있다 .
보모의 피가 섞인 자녀들은 아무리 미워도 외면할 수 없는 듯 싶다 .	부모의 피가 섞인 자녀들은 아무리 미워도 외면할 수 없는 듯 싶다 .
자식과 사이가 멀어저니 어쩌니 해도 가족 관계를 부정할 수 없다 .	자식과 사이가 멀어지니 어쩌니 해도 가족 관계를 부정할 수 없다 .
자녀는 부모의 장내를 지키는 것이라고도 할 수 있다 .	자녀는 부모의 장래를 지키는 것이라고도 할 수 있다 .
경제적인 문제로 인해 1인 가구도 늘어나고 과학적인 발달로 수명이 길어지고 노인 가구도 많아진다 .	경제적인 문제로 인해 1인 가구도 늘어나고 과학적인 발달로 수명이 길어지고 노인 가구도 많아졌다 .
대다가 여성들의 경제력과 학벌도 높아지면서 여자들의 선택의 여지가 많아지는 만큼 결혼도 늦어진다 .	게다가 여성들의 경제력과 학벌도 높아지면서 여자들의 선택의 여지가 많아진 만큼 결혼도 늦어진다 .
그래서 출산률도 낮아지고 아이가 없는 가족도 있다 .	그래서 출산율도 낮아지고 아이가 없는 가족도 있다 .
피와 유전보다는 사랑 , 정 , 그리고 배려가 현대 가족의 특증이라고 볼 수 있다 .	피와 유전보다는 사랑 , 정 , 그리고 배려가 현대 가족의 특징이라고 볼 수 있다 .
이것은 동성결혼과 자녀를 요양하는 부부사이에 확연이 보인다 .	이것은 동성결혼과 자녀를 입양하는 부부사이에 확연이 보인다 .
가족 관계뿐만 아니라 가족의 생활도 변화를 볼 수 있다 .	가족 관계뿐만 아니라 가족의 생활에서도 변화를 볼 수 있다 .
자녀의 교육을 위해 부동거 가족도 있다 .	자녀의 교육을 위해 비동거 가족도 있다 .
10년 후 충실한 생활을 보내를 위해 지금 열심이 공부하겠다 .	10년 후 충실한 생활을 하기 위해 지금 열심히 공부하겠다 .
10년 후는 어학을 살린 일을 하고 계속 어학과 다른 나라의 문화를 배우고 경험하면서 살고 싶다 .	10년 후에는 어학을 살린 일을 하고 계속 어학과 다른 나라의 문화를 배우고 경험하면서 살고 싶다 .
또한 10년 후에는 결혼을 하고 있으면 좋겠다 .	또한 10년 후에는 결혼을 해 있으면 좋겠다 .
아빠 , 어머니 , 형님 , 누나 , 나 동싱 .	아빠 , 어머니 , 형님 , 누나 , 나 동생 .
아빠가 의사여요 .	아빠는 의사이에요 .
아빠가 신문하고 책 읽어요 .	아빠가 신문하고 책을 읽어요 .
촣아요 .	좋아해요 .
어머니는 드라마 좋아요 .	어머니는 드라마를 좋아해요 .
어머니는 집에서 청소 좋아요 .	어머니는 집에서 청소하는 것을 좋아해요 .
그리고 빨래 좋아요 .	그리고 빨래도 좋아해요 .
형님이 크리켓을 좋아요 .	형님이 크리켓을 좋아해요 .
누나 쇼핑하고 요리 좋아요 .	누나는 쇼핑과 요리를 좋아해요 .
제가 여행 , 수영 , 책 읽어 , 축구와 좋아요 .	제는 여행 , 수영 , 책 읽기 , 축구를 좋아해요 .
치감 집에서 한국어 공부해요 .	지금 집에서 한국어를 공부해요 .
저는 열심히 공부을 좋아요 .	저는 열심히 공부를 하는 것이 좋아요 .
저는 봄하고 가을은 좋아요 .	저는 봄과 가을이 좋아요 .
날시가 시원해요 .	날씨가 시원해요 .
고향에 있을 때는 일 년에 세네 번쯤 공연을 봤으나 한국에 온 후에는 시간도 없고 공연의 표값도 나무 비싸 뮤지컬을 한 번밖에 못 봤다 .	고향에 있을 때는 일 년에 서너 번쯤 공연을 봤으나 한국에 온 후에는 시간도 없고 공연의 푯값도 너무 비싸 뮤지컬을 한 번밖에 못 봤다 .
그러나 고 한 번 봤던 뮤지컬은 지금까지 기억에 떠오르는데 바로 영우이라는 뮤지걸이다 .	그러나 그 한 번 봤던 뮤지컬은 지금까지 기억에 남는데 바로 영웅이라는 뮤지걸이다 .
처음에는 대사를 못 알아들어 졸았는데 주인공이 출연할 때부터 무대에서 눈을 뗄 수 없 정도로 흥미에 흽싸였다 .	처음에는 대사를 못 알아들어 졸았는데 주인공이 출연할 때부터 무대에서 눈을 뗄 수 없을 정도로 흥분에 휩쌌다 .
주인공이 가창력이 얼마나 뛰어나던지 졸려하고 있는 나는 사라졌다 .	주인공의 가창력이 얼마나 뛰어나던지 졸고 있던 나는 사라졌다 .
뮤지컬을 보기 전에는 내용을 이해할 수 있는 줄 알았으나 감상해보니 이해하게 됐다 .	뮤지컬을 보기 전에는 내용을 이해할 수 없을 줄 알았으나 감상해보니 이해하게 됐다 .
결말에는 주인공이 국가를 위해 목숨을 바져 좀 아쉽다 .	결말에 주인공이 국가를 위해 목숨을 바치어 좀 아쉽었다 .
앞으로도 기회가 주어지만 다시 한 번 그 뮤지컬을 감상하고 싶다 .	앞으로도 기회가 주어지면 다시 한 번 그 뮤지컬을 감상하고 싶다 .
나는 2급 때부터 서강대학교에 다닌다 .	나는 2급 때부터 서강대학교에 다녔다 .
서강대학교는 대화가 유명한 학교인데 학교 레벨도 높은다고 알고 소문에서 여럽 사람이 않다고 들어서 일본 사람 이외의 외국인이 많은 줄 알았다 .	서강대학교는 대화가 유명한 학교인데 학교 레벨도 높은다고 알았고 소문에서 유럽 사람이 많다고 들어서 일본 사람 이외의 외국인이 많은 줄 알았다 .
3급이 되고 더 일본 사람이 늘어서 깜짝 놀았는데 좀좀 사이가 좋아져서 지금은 우리 반 친구 다 친한 친구이다 .	3급이 되고 더 일본 사람이 늘어서 깜짝 놀랐는데 점점 사이가 좋아져서 지금은 우리 반 친구 다 친한 친구이다 .
내 외에 일본 사람이 없었으면 내 한국어 실력이 더 늘었을 텐데 좀 아쉽다 .	나 외에 일본 사람이 없었으면 나 한국어 실력이 더 늘었을 텐데 좀 아쉽다 .
이번 학기는 친구들이랑 노느라고 예습이나 복습을 했는데 다음 학기는 놀아도 공부도 열심히 했으면 좋겠다 .	이번 학기는 친구들이랑 노느라고 예습이나 복습을 못 했는데 다음 학기는 놀아도 공부도 열심히 했으면 좋겠다 .
저는 < name2 > 에세 한국어를 공부합니다 .	저는 < name2 > 에서 한국어를 공부합니다 .
저는 매일은 도서과에 갑니다 .	저는 매일 도서관에 갑니다 .
그리고 토요일고 일요일에도 공부하지 없습니다 .	그리고 토요일과 일요일에는 공부하지 않습니다 .
저는 헌자 밥을 먹과 텔레비전을 봅니다 .	저는 혼자 밥을 먹고 텔레비전을 봅니다 .
교실에 텔레비전 옆 창문은 있습니다 .	교실에 텔레비전 옆에 창문이 있습니다 .
의자와 책상 아래 시겨 있습니다 .	의자와 책상 아래 시계가 있습니다 .
교실에 많이 의지와 책상도 있습니다 .	교실에 많이 의자와 책상도 있습니다 .
그리고 문과 텔레비전도 혼자 있습니다 .	그리고 문과 텔레비전이 하나씩 있습니다 .
제 교실은 외국 사람 많이 있습니다 .	저희 교실에는 외국 사람이 많이 있습니다 .
우리 같이 교실에 만나고 한국어를 배웁니다 .	우리는 같이 교실에서 만나서 한국어를 배웁니다 .
시장에서 사과와 바나나가 샀습니다 .	시장에서 사과와 바나나를 샀습니다 .
길이 복잡하니까 지하철을 탔습니다 .	길이 복잡해서 지하철을 탔습니다 .
서울에서 동대문 시장도 옷을 사고 친구도 만났습니다 .	서울에서 동대문 시장에서 옷을 사고 친구도 만났습니다 .
저는 불고기는 아주 좋아했습니다 .	저는 불고기를 아주 좋아했습니다 .
그 이유는 인터넷의 발전하기 때문이다 .	그 이유는 인터넷이 발전했기 때문이다 .
일단 장점부터 얘기를 하면 사람들이 궁금한 게 있으면 인터넷으로 금방 검색을 할 수 있다 .	일단 장점부터 얘기를 하면 사람들이 궁금한 것이 있으면 인터넷으로 금방 검색을 할 수 있다 .
검색 사이트 종류가 많기 때문에 이용하는 사람들에게 " 어떤 사이트를 이용합니까 ? " 라고 물어보면 그 사람들은 " 네이버를 이용한다든가 구글을 이용한다든가 해요 " 라고 대답을 한다 .	검색 사이트의 종류가 많기 때문에 이용하는 사람들에게 " 어떤 사이트를 이용합니까 ? " 라고 물어보면 그 사람들은 " 네이버를 이용하거나 이용하거나 구글을 이용하거나 이용하거나 해요 " 라고 대답을 한다 .
또한 멀리 떨어진 분들은 영상 채팅도 할 수 있다 .	또한 멀리 떨어지어 있는 사람들은 영상 채팅도 할 수 있다 .
인터넷으로 인해 계속 집에민 있는 분들이 많다 .	인터넷으로 인해 계속 집에만 있는 사람들이 많다 .
또한 인터넷 때문에 학생들의 성적이 떨어진 게 틀림없다 .	또한 인터넷 때문에 학생들의 성적이 떨어진 것이 틀림없다 .
인터넷 발전의 단점이 많지만 적당하게 이용하면 장점만 볼 수 있다 .	인터넷의 발전에 단점이 많지만 적당히 이용하면 장점만 볼 수 있다 .
한국에서 산지 2년 됐어요 .	한국에서 산 지 2년 됐어요 .
한국에 도작한 다음에 생활이 많이 달라졌어요 .	한국에 도착한 다음에 생활이 많이 달라졌어요 .
자신감이 생기고 생활 경험을 받았아요 .	자신감이 생기고 생활 경험이 쌓였어요 .
